,comparison,ratio,p-value,Log fold change (base 2),-Log p-value (base 10)
657,Orco -/- alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm3,0.3333333333333333,1.0,-1.5849625007211563,0.0
658,Orco -/- alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm4,0.6666666666666666,0.6497876116218897,-0.5849625007211563,0.4311097208382474
659,Orco -/- alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm5d,0.0,1.0,-inf,0.0
660,Orco -/- alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm5v,0.25,1.0,-2.0,0.0
661,Orco -/- alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm7d,0.0,0.5420408163265277,-inf,0.6124139735023989
662,Orco -/- alpha'/beta' vs. Orco +/+ alpha'/beta' shuffle vm7v,0.0,0.15873712297129794,-inf,1.8405057596407772
663,Orco -/- alpha'/beta' vs. Orco +/+ gamma d,0.14285714285714285,1.0,-2.807354922057604,0.0
664,Orco -/- alpha'/beta' vs. Orco +/+ gamma da1,0.15384615384615385,0.7255165184498025,-2.700439718141092,0.3208714385507184
665,Orco -/- alpha'/beta' vs. Orco +/+ gamma da2,0.0,0.18823529411764842,-inf,1.670062534250528
666,Orco -/- alpha'/beta' vs. Orco +/+ gamma da3,0.0,1.0,-inf,0.0
667,Orco -/- alpha'/beta' vs. Orco +/+ gamma da4l,0.0,1.0,-inf,0.0
668,Orco -/- alpha'/beta' vs. Orco +/+ gamma da4m,0.0,1.0,-inf,0.0
669,Orco -/- alpha'/beta' vs. Orco +/+ gamma dc1,0.1111111111111111,0.6793473060974622,-3.1699250014423126,0.3866227857315131
670,Orco -/- alpha'/beta' vs. Orco +/+ gamma dc2,0.16666666666666666,1.0,-2.584962500721156,0.0
671,Orco -/- alpha'/beta' vs. Orco +/+ gamma dc3,0.1,0.6812474702094791,-3.321928094887362,0.3838296464655538
672,Orco -/- alpha'/beta' vs. Orco +/+ gamma dc4,0.0,1.0,-inf,0.0
673,Orco -/- alpha'/beta' vs. Orco +/+ gamma dl1,0.0,0.19649108698783327,-inf,1.6271382075421077
674,Orco -/- alpha'/beta' vs. Orco +/+ gamma dl2d,0.0,0.5888539057507649,-inf,0.5295771638715995
675,Orco -/- alpha'/beta' vs. Orco +/+ gamma dl2v,0.0,1.0,-inf,0.0
676,Orco -/- alpha'/beta' vs. Orco +/+ gamma dl3,0.0,0.18823529411764842,-inf,1.670062534250528
677,Orco -/- alpha'/beta' vs. Orco +/+ gamma dl4,0.0,1.0,-inf,0.0
678,Orco -/- alpha'/beta' vs. Orco +/+ gamma dl5,0.6666666666666666,0.235689952998211,-0.5849625007211563,1.4452380961759361
679,Orco -/- alpha'/beta' vs. Orco +/+ gamma dm1,0.2857142857142857,0.6750719368454297,-1.8073549220576042,0.3929360206837768
680,Orco -/- alpha'/beta' vs. Orco +/+ gamma dm2,0.5,0.4695352839931154,-1.0,0.756011830882604
681,Orco -/- alpha'/beta' vs. Orco +/+ gamma dm3,0.0,1.0,-inf,0.0
682,Orco -/- alpha'/beta' vs. Orco +/+ gamma dm4,0.0,1.0,-inf,0.0
683,Orco -/- alpha'/beta' vs. Orco +/+ gamma dm5,0.16666666666666666,1.0,-2.584962500721156,0.0
684,Orco -/- alpha'/beta' vs. Orco +/+ gamma dm6,0.14285714285714285,1.0,-2.807354922057604,0.0
685,Orco -/- alpha'/beta' vs. Orco +/+ gamma dp1l,0.75,0.11959222433971164,-0.4150374992788438,2.1236674534611093
686,Orco -/- alpha'/beta' vs. Orco +/+ gamma dp1m,0.4,0.4527908128898218,-1.3219280948873622,0.7923250418532801
687,Orco -/- alpha'/beta' vs. Orco +/+ gamma v,0.0,1.0,-inf,0.0
688,Orco -/- alpha'/beta' vs. Orco +/+ gamma va1d,0.0,0.34237976226541866,-inf,1.0718347419945908
689,Orco -/- alpha'/beta' vs. Orco +/+ gamma va1v,0.0,0.5888539057507649,-inf,0.5295771638715995
690,Orco -/- alpha'/beta' vs. Orco +/+ gamma va2,0.2222222222222222,1.0,-2.1699250014423126,0.0
691,Orco -/- alpha'/beta' vs. Orco +/+ gamma va3,0.2222222222222222,1.0,-2.1699250014423126,0.0
692,Orco -/- alpha'/beta' vs. Orco +/+ gamma va4,0.2,1.0,-2.321928094887362,0.0
693,Orco -/- alpha'/beta' vs. Orco +/+ gamma va5,0.5714285714285714,0.20677649143932197,-0.8073549220576042,1.5761168205692342
694,Orco -/- alpha'/beta' vs. Orco +/+ gamma va6,0.2,1.0,-2.321928094887362,0.0
695,Orco -/- alpha'/beta' vs. Orco +/+ gamma va7l,0.14285714285714285,1.0,-2.807354922057604,0.0
696,Orco -/- alpha'/beta' vs. Orco +/+ gamma va7m,0.1,0.6812474702094791,-3.321928094887362,0.3838296464655538
697,Orco -/- alpha'/beta' vs. Orco +/+ gamma vc1,0.0,0.18823529411764842,-inf,1.670062534250528
698,Orco -/- alpha'/beta' vs. Orco +/+ gamma vc2,1.0,0.34285714285714386,0.0,1.0704414117014105
699,Orco -/- alpha'/beta' vs. Orco +/+ gamma vc3l,0.0,0.57831169820591,-inf,0.5476422854112684
700,Orco -/- alpha'/beta' vs. Orco +/+ gamma vc3m,0.0,0.57831169820591,-inf,0.5476422854112684
701,Orco -/- alpha'/beta' vs. Orco +/+ gamma vc4,0.0,0.34237976226541866,-inf,1.0718347419945908
702,Orco -/- alpha'/beta' vs. Orco +/+ gamma vc5,0.5,0.3606254241151968,-1.0,1.0199154656644596
703,Orco -/- alpha'/beta' vs. Orco +/+ gamma vl1,0.0,1.0,-inf,0.0
704,Orco -/- alpha'/beta' vs. Orco +/+ gamma vl2a,0.3333333333333333,0.5730405944334862,-1.5849625007211563,0.5567987193431584
705,Orco -/- alpha'/beta' vs. Orco +/+ gamma vl2p,1.5,0.0024138411921030374,0.5849625007211562,6.026535944675015
706,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm1,0.0,1.0,-inf,0.0
707,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm2,0.0,0.34237976226541866,-inf,1.0718347419945908
708,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm3,0.5,0.4695352839931154,-1.0,0.756011830882604
709,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm4,0.25,1.0,-2.0,0.0
710,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm5d,0.0,0.19649108698783327,-inf,1.6271382075421077
711,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm5v,0.16666666666666666,1.0,-2.584962500721156,0.0
712,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm7d,0.0,1.0,-inf,0.0
713,Orco -/- alpha'/beta' vs. Orco +/+ gamma vm7v,0.0,1.0,-inf,0.0
714,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle d,0.2,1.0,-2.321928094887362,0.0
715,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle da1,1.0,0.15901935267201303,0.0,1.8387293692502442
716,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle da2,0.16666666666666666,1.0,-2.584962500721156,0.0
717,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle da3,0.0,1.0,-inf,0.0
718,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle da4l,0.0,0.5888539057507649,-inf,0.5295771638715995
719,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle da4m,0.0,0.34237976226541866,-inf,1.0718347419945908
720,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dc1,0.1111111111111111,0.6793473060974622,-3.1699250014423126,0.3866227857315131
721,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dc2,0.25,1.0,-2.0,0.0
722,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dc3,0.2,1.0,-2.321928094887362,0.0
723,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dc4,0.0,0.3381762238139906,-inf,1.0841881471356554
724,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dl1,0.0,0.57831169820591,-inf,0.5476422854112684
725,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dl2d,0.0,1.0,-inf,0.0
726,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dl2v,0.0,1.0,-inf,0.0
727,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dl3,0.16666666666666666,1.0,-2.584962500721156,0.0
728,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dl4,0.0,1.0,-inf,0.0
729,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dl5,2.0,0.089500860585198,1.0,2.4135070382704833
730,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dm1,0.2222222222222222,1.0,-2.1699250014423126,0.0
731,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dm2,1.0,0.34285714285714386,0.0,1.0704414117014105
732,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dm3,0.0,1.0,-inf,0.0
733,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dm4,0.0,0.5888539057507649,-inf,0.5295771638715995
734,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dm5,0.25,1.0,-2.0,0.0
735,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dm6,0.16666666666666666,1.0,-2.584962500721156,0.0
736,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dp1l,1.0,0.07755683982542672,0.0,2.556744194339449
737,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle dp1m,2.0,0.01047006454000286,1.0,4.559235089839525
738,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle v,0.0,1.0,-inf,0.0
739,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va1d,0.0,1.0,-inf,0.0
740,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va1v,0.0,1.0,-inf,0.0
741,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va2,0.4,0.6114062231568411,-1.3219280948873622,0.4919936910413172
742,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va3,0.4,0.6114062231568411,-1.3219280948873622,0.4919936910413172
743,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va4,0.2,1.0,-2.321928094887362,0.0
744,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va5,0.8,0.05993594631691323,-0.3219280948873623,2.814478848394358
745,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va6,0.14285714285714285,1.0,-2.807354922057604,0.0
746,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va7l,0.5,0.4695352839931154,-1.0,0.756011830882604
747,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle va7m,0.125,1.0,-3.0,0.0
748,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vc1,0.14285714285714285,1.0,-2.807354922057604,0.0
749,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vc2,0.25,1.0,-2.0,0.0
750,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vc3l,0.0,1.0,-inf,0.0
751,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vc3m,0.0,1.0,-inf,0.0
752,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vc4,0.0,0.57831169820591,-inf,0.5476422854112684
753,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vc5,0.375,0.4262454463770595,-1.415037499278844,0.8527399334278446
754,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vl1,0.0,1.0,-inf,0.0
755,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vl2a,0.25,1.0,-2.0,0.0
756,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vl2p,3.0,0.00040704824718929954,1.584962500721156,7.806578836084748
757,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm1,0.0,0.5888539057507649,-inf,0.5295771638715995
758,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm2,0.0,1.0,-inf,0.0
759,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm3,0.3333333333333333,0.5730405944334862,-1.5849625007211563,0.5567987193431584
760,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm4,0.2222222222222222,1.0,-2.1699250014423126,0.0
761,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm5d,0.0,0.34237976226541866,-inf,1.0718347419945908
762,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm5v,0.25,1.0,-2.0,0.0
763,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm7d,0.0,0.5888539057507649,-inf,0.5295771638715995
764,Orco -/- alpha'/beta' vs. Orco +/+ gamma shuffle vm7v,0.0,0.3381762238139906,-inf,1.0841881471356554
765,Orco -/- gamma vs. Orco +/+ alpha/beta d,0.2222222222222222,0.5030864059958988,-2.1699250014423126,0.6869933423311427
766,Orco -/- gamma vs. Orco +/+ alpha/beta da1,0.6666666666666666,0.3932261158626353,-0.5849625007211563,0.9333704741389783
767,Orco -/- gamma vs. Orco +/+ alpha/beta da2,0.0,1.0,-inf,0.0
768,Orco -/- gamma vs. Orco +/+ alpha/beta da3,0.0,1.0,-inf,0.0
769,Orco -/- gamma vs. Orco +/+ alpha/beta da4l,0.5,1.0,-1.0,0.0
770,Orco -/- gamma vs. Orco +/+ alpha/beta da4m,0.0,1.0,-inf,0.0
771,Orco -/- gamma vs. Orco +/+ alpha/beta dc1,0.2222222222222222,0.0867015212382875,-2.1699250014423126,2.4452838493485607
772,Orco -/- gamma vs. Orco +/+ alpha/beta dc2,0.4,1.0,-1.3219280948873622,0.0
773,Orco -/- gamma vs. Orco +/+ alpha/beta dc3,0.6875,0.24734110037358728,-0.5405683813627028,1.3969869218482227
774,Orco -/- gamma vs. Orco +/+ alpha/beta dc4,0.375,1.0,-1.415037499278844,0.0
775,Orco -/- gamma vs. Orco +/+ alpha/beta dl1,0.11764705882352941,0.0586186484196696,-3.0874628412503395,2.836702400606796
776,Orco -/- gamma vs. Orco +/+ alpha/beta dl2d,0.6,0.7011389116118796,-0.7369655941662062,0.35504924950790184
777,Orco -/- gamma vs. Orco +/+ alpha/beta dl2v,1.0,0.371125252349397,0.0,0.9912156659404868
778,Orco -/- gamma vs. Orco +/+ alpha/beta dl3,0.18181818181818182,0.344070657052792,-2.4594316186372973,1.0669082442908249
779,Orco -/- gamma vs. Orco +/+ alpha/beta dl4,0.25,1.0,-2.0,0.0
780,Orco -/- gamma vs. Orco +/+ alpha/beta dl5,0.2727272727272727,0.5502415989575064,-1.8744691179161412,0.5973978263749782
781,Orco -/- gamma vs. Orco +/+ alpha/beta dm1,2.3333333333333335,0.009557770247712963,1.222392421336448,4.650400816809895
782,Orco -/- gamma vs. Orco +/+ alpha/beta dm2,0.3333333333333333,1.0,-1.5849625007211563,0.0
783,Orco -/- gamma vs. Orco +/+ alpha/beta dm3,1.5,0.16882226292817096,0.5849625007211562,1.7789088161320215
784,Orco -/- gamma vs. Orco +/+ alpha/beta dm4,0.0,1.0,-inf,0.0
785,Orco -/- gamma vs. Orco +/+ alpha/beta dm5,2.0,0.024286546927586777,1.0,3.7178327063213414
786,Orco -/- gamma vs. Orco +/+ alpha/beta dm6,2.0,0.024286546927586777,1.0,3.7178327063213414
787,Orco -/- gamma vs. Orco +/+ alpha/beta dp1l,0.2,0.6665058156398298,-2.321928094887362,0.4057064137602869
788,Orco -/- gamma vs. Orco +/+ alpha/beta dp1m,0.5294117647058824,0.6429673819377043,-0.9175378398080271,0.44166128396636395
789,Orco -/- gamma vs. Orco +/+ alpha/beta v,0.0,1.0,-inf,0.0
790,Orco -/- gamma vs. Orco +/+ alpha/beta va1d,0.2727272727272727,0.5502415989575064,-1.8744691179161412,0.5973978263749782
791,Orco -/- gamma vs. Orco +/+ alpha/beta va1v,0.7142857142857143,0.5132829913721799,-0.4854268271702417,0.6669279458071203
792,Orco -/- gamma vs. Orco +/+ alpha/beta va2,1.4,0.04644091589405034,0.48542682717024166,3.069574400252817
793,Orco -/- gamma vs. Orco +/+ alpha/beta va3,1.2222222222222223,0.017252035542106907,0.289506617194985,4.059825140025529
794,Orco -/- gamma vs. Orco +/+ alpha/beta va4,1.0,0.5864266649880021,0.0,0.5337076570901854
795,Orco -/- gamma vs. Orco +/+ alpha/beta va5,0.5,0.7755078549013381,-1.0,0.25423716759499815
796,Orco -/- gamma vs. Orco +/+ alpha/beta va6,0.6363636363636364,0.4230952894395629,-0.6520766965796931,0.8601578547627559
797,Orco -/- gamma vs. Orco +/+ alpha/beta va7l,1.0,0.521479958890031,0.0,0.6510844350208234
798,Orco -/- gamma vs. Orco +/+ alpha/beta va7m,1.5,0.06830296264260224,0.5849625007211562,2.6838021364412787
799,Orco -/- gamma vs. Orco +/+ alpha/beta vc1,0.14285714285714285,0.43476272413550865,-2.807354922057604,0.8329548584692877
800,Orco -/- gamma vs. Orco +/+ alpha/beta vc2,0.3333333333333333,1.0,-1.5849625007211563,0.0
801,Orco -/- gamma vs. Orco +/+ alpha/beta vc3l,0.5,0.8004094362415879,-1.0,0.222631886934772
802,Orco -/- gamma vs. Orco +/+ alpha/beta vc3m,0.5714285714285714,0.7369280972919492,-0.8073549220576042,0.30526495289285643
803,Orco -/- gamma vs. Orco +/+ alpha/beta vc4,0.5,1.0,-1.0,0.0
804,Orco -/- gamma vs. Orco +/+ alpha/beta vc5,0.16666666666666666,0.4378714942227666,-2.584962500721156,0.8258298038390627
805,Orco -/- gamma vs. Orco +/+ alpha/beta vl1,0.0,1.0,-inf,0.0
806,Orco -/- gamma vs. Orco +/+ alpha/beta vl2a,0.2857142857142857,0.7215158040019796,-1.8073549220576042,0.32640099663946065
807,Orco -/- gamma vs. Orco +/+ alpha/beta vl2p,0.1111111111111111,0.17542793763053663,-3.1699250014423126,1.7405269321921362
808,Orco -/- gamma vs. Orco +/+ alpha/beta vm1,0.0,0.5526877876580762,-inf,0.5929620161748475
809,Orco -/- gamma vs. Orco +/+ alpha/beta vm2,2.5,0.028427812711131026,1.3219280948873624,3.5603872922222837
810,Orco -/- gamma vs. Orco +/+ alpha/beta vm3,1.4,0.04644091589405034,0.48542682717024166,3.069574400252817
811,Orco -/- gamma vs. Orco +/+ alpha/beta vm4,0.4,1.0,-1.3219280948873622,0.0
812,Orco -/- gamma vs. Orco +/+ alpha/beta vm5d,0.2857142857142857,0.7215158040019796,-1.8073549220576042,0.32640099663946065
813,Orco -/- gamma vs. Orco +/+ alpha/beta vm5v,0.625,0.5379332365193397,-0.6780719051126377,0.6200208222098195
814,Orco -/- gamma vs. Orco +/+ alpha/beta vm7d,0.25,0.7236416375592094,-2.0,0.32345898488430225
815,Orco -/- gamma vs. Orco +/+ alpha/beta vm7v,0.0,0.5526877876580762,-inf,0.5929620161748475
816,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle d,0.4,1.0,-1.3219280948873622,0.0
817,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle da1,6.0,0.0034721849894256054,2.584962500721156,5.662971203238864
818,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle da2,0.0,0.10654047492330737,-inf,2.2392303198036947
819,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle da3,0.0,0.05692229512158588,-inf,2.8660681846902936
820,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle da4l,0.14285714285714285,0.43476272413550865,-2.807354922057604,0.8329548584692877
821,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle da4m,0.0,0.17717827988461898,-inf,1.7305988223385305
822,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dc1,3.0,0.010602364338484176,1.584962500721156,4.546678251935853
823,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dc2,0.6666666666666666,0.4961515221353952,-0.5849625007211563,0.7008739107330216
824,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dc3,3.6666666666666665,0.00014180852313248844,1.874469117916141,8.861032838955458
825,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dc4,0.42857142857142855,1.0,-1.222392421336448,0.0
826,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dl1,0.2222222222222222,0.5030864059958988,-2.1699250014423126,0.6869933423311427
827,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dl2d,0.375,1.0,-1.415037499278844,0.0
828,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dl2v,0.375,1.0,-1.415037499278844,0.0
829,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dl3,0.4,1.0,-1.3219280948873622,0.0
830,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dl4,0.1,0.1724285510473958,-3.321928094887362,1.757772325140613
831,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dl5,0.375,1.0,-1.415037499278844,0.0
832,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dm1,0.6363636363636364,0.4230952894395629,-0.6520766965796931,0.8601578547627559
833,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dm2,0.16666666666666666,0.22632056941556788,-2.584962500721156,1.4858028360165225
834,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dm3,0.3,0.7542198066592265,-1.7369655941662063,0.2820714326898988
835,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dm4,0.0,0.0999575499513122,-inf,2.3030096836067617
836,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dm5,1.2,0.09266164659484097,0.2630344058337938,2.378800628864011
837,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dm6,1.0,0.18778809038493582,0.0,1.6724411306995244
838,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dp1l,0.3333333333333333,1.0,-1.5849625007211563,0.0
839,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle dp1m,1.125,0.04840207057790592,0.16992500144231237,3.0282126856393656
840,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle v,0.0,0.32338185999874686,-inf,1.1289214249437143
841,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va1d,1.0,0.371125252349397,0.0,0.9912156659404868
842,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va1v,1.0,0.283568166411714,0.0,1.2603027388201136
843,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va2,0.6363636363636364,0.4230952894395629,-0.6520766965796931,0.8601578547627559
844,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va3,1.5714285714285714,0.0050954497167281275,0.6520766965796931,5.2794073499165
845,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va4,0.5,1.0,-1.0,0.0
846,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va5,0.7142857142857143,0.5132829913721799,-0.4854268271702417,0.6669279458071203
847,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va6,1.75,0.03470957527364539,0.8073549220576041,3.3607396856095426
848,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va7l,0.125,0.27499607510588997,-3.0,1.2909984537596348
849,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle va7m,0.6,0.5699329145629911,-0.7369655941662062,0.5622366188291323
850,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vc1,0.08333333333333333,0.06539057701651424,-3.584962500721156,2.727377113216134
851,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vc2,0.2222222222222222,0.5030864059958988,-2.1699250014423126,0.6869933423311427
852,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vc3l,1.4,0.04644091589405034,0.48542682717024166,3.069574400252817
853,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vc3m,0.36363636363636365,1.0,-1.4594316186372973,0.0
854,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vc4,0.375,1.0,-1.415037499278844,0.0
855,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vc5,0.2,0.6665058156398298,-2.321928094887362,0.4057064137602869
856,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vl1,0.0,0.32338185999874686,-inf,1.1289214249437143
857,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vl2a,0.5,1.0,-1.0,0.0
858,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vl2p,0.14285714285714285,0.43476272413550865,-2.807354922057604,0.8329548584692877
859,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm1,0.0,0.0999575499513122,-inf,2.3030096836067617
860,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm2,2.5,0.028427812711131026,1.3219280948873624,3.5603872922222837
861,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm3,0.7,0.4005735149960261,-0.5145731728297583,0.9148579712759272
862,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm4,0.4,1.0,-1.3219280948873622,0.0
863,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm5d,0.25,0.7236416375592094,-2.0,0.32345898488430225
864,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm5v,0.7142857142857143,0.5132829913721799,-0.4854268271702417,0.6669279458071203
865,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm7d,0.25,0.7236416375592094,-2.0,0.32345898488430225
866,Orco -/- gamma vs. Orco +/+ alpha/beta shuffle vm7v,0.0,0.03148102094291821,-inf,3.458370424481117
867,Orco -/- gamma vs. Orco +/+ alpha'/beta' d,2.0,1.0,1.0,0.0
868,Orco -/- gamma vs. Orco +/+ alpha'/beta' da1,1.2,1.0,0.2630344058337938,0.0
869,Orco -/- gamma vs. Orco +/+ alpha'/beta' da2,0.0,0.4415584415584423,-inf,0.8174448972375208
870,Orco -/- gamma vs. Orco +/+ alpha'/beta' da3,0.0,1.0,-inf,0.0
871,Orco -/- gamma vs. Orco +/+ alpha'/beta' da4l,0.0,1.0,-inf,0.0
872,Orco -/- gamma vs. Orco +/+ alpha'/beta' da4m,0.0,0.4415584415584423,-inf,0.8174448972375208
873,Orco -/- gamma vs. Orco +/+ alpha'/beta' dc1,2.0,0.7232783499513133,1.0,0.3239611378971374
874,Orco -/- gamma vs. Orco +/+ alpha'/beta' dc2,2.0,0.6885260170047499,1.0,0.3732021735756677
875,Orco -/- gamma vs. Orco +/+ alpha'/beta' dc3,3.6666666666666665,0.07690234140844501,1.874469117916141,2.5652189554900344
876,Orco -/- gamma vs. Orco +/+ alpha'/beta' dc4,1.0,1.0,0.0,0.0
877,Orco -/- gamma vs. Orco +/+ alpha'/beta' dl1,0.4,0.23036314237000746,-1.3219280948873622,1.4680983353097405
878,Orco -/- gamma vs. Orco +/+ alpha'/beta' dl2d,0.0,0.25051264524948713,-inf,1.384245879693419
879,Orco -/- gamma vs. Orco +/+ alpha'/beta' dl2v,1.5,1.0,0.5849625007211562,0.0
880,Orco -/- gamma vs. Orco +/+ alpha'/beta' dl3,0.0,0.5003417634996552,-inf,0.6924638870588188
881,Orco -/- gamma vs. Orco +/+ alpha'/beta' dl4,0.0,1.0,-inf,0.0
882,Orco -/- gamma vs. Orco +/+ alpha'/beta' dl5,1.0,1.0,0.0,0.0
883,Orco -/- gamma vs. Orco +/+ alpha'/beta' dm1,1.1666666666666667,1.0,0.22239242133644802,0.0
884,Orco -/- gamma vs. Orco +/+ alpha'/beta' dm2,0.5,0.3965191579466998,-1.0,0.925030921428341
885,Orco -/- gamma vs. Orco +/+ alpha'/beta' dm3,1.5,1.0,0.5849625007211562,0.0
886,Orco -/- gamma vs. Orco +/+ alpha'/beta' dm4,0.0,0.1917293233082699,-inf,1.6516706760573774
887,Orco -/- gamma vs. Orco +/+ alpha'/beta' dm5,0.8571428571428571,0.544547099832067,-0.22239242133644802,0.6078008392811302
